concept_id,gene_name
hgnc:18459,ZDHHC7
hgnc:20608,BDNF-AS
hgnc:27302,IBA57
hgnc:2850,DGKB
hgnc:30322,ARHGEF28
hgnc:16348,ARHGAP12
hgnc:7785,NFIB
hgnc:16462,STRBP
hgnc:18858,PIGM
hgnc:19179,CMTM8
hgnc:8983,PI4KA
hgnc:16892,CD96
hgnc:9928,RBX1
hgnc:13735,RGS19
hgnc:19972,CLMN
hgnc:20818,LRRC15
hgnc:6490,LAMB3
hgnc:12540,UGT1A8
hgnc:7648,NBEA
hgnc:16347,GALNT17
hgnc:25300,FBXL19
hgnc:33543,SULT1C3
hgnc:1754,CDH15
hgnc:21579,MBOAT1
hgnc:27097,RBFOX3
hgnc:29984,TP53AIP1
hgnc:23595,VPS13D
hgnc:6128,IRS4
hgnc:15446,PRPF31
hgnc:2488,NKX2-5
hgnc:11585,TBL1X
hgnc:17753,TSPAN5
hgnc:10066,PCGF3
hgnc:17295,CRYBG2
hgnc:14088,RGS17
hgnc:7468,MTR
hgnc:11881,TMSB4X
hgnc:17352,APOBEC3B
hgnc:6589,LHFPL3
hgnc:19861,SYNE3
hgnc:103,CNNM2
hgnc:24165,ANKRD30B
hgnc:24157,ACOT7
hgnc:7470,MT-RNR1
hgnc:11006,SLC2A2
hgnc:28802,C18orf21
hgnc:7623,MYT1L
hgnc:13010,TSHZ2
hgnc:16126,MACROD2
hgnc:16272,MAML3
hgnc:3703,FHL2
hgnc:17199,PSORS1C2
hgnc:607,APOC1
hgnc:11439,STX4
hgnc:16923,AGAP3
hgnc:3313,ELAVL2
hgnc:25395,GBP6
hgnc:3522,EYA4
hgnc:9690,PTTG1
hgnc:30075,POLR3G
hgnc:12529,UGT1A
hgnc:870,ATP7B
hgnc:23826,CERS6
hgnc:4962,HLA-E
hgnc:16128,ABHD16B
hgnc:14189,LST1
hgnc:23825,MOB3B
hgnc:19100,IL23R
hgnc:2175,CNTN5
hgnc:16924,ARAP2
hgnc:6377,KLRC4
hgnc:7090,MICA
hgnc:17717,STK39
hgnc:32695,SKOR2
hgnc:6954,MCPH1
hgnc:6387,KLC1
hgnc:2737,DDX12P
hgnc:6638,LMNB2
hgnc:30729,CSRNP3
hgnc:1753,CDH13
hgnc:4937,HLA-DOB
hgnc:6334,KIR2DS2
hgnc:6242,KCNE2
hgnc:2901,DLG2
hgnc:50232,MIR6076
hgnc:3246,EHF
hgnc:11272,SPTA1
hgnc:2962,DYNC2H1
hgnc:971,BCAR1
hgnc:29665,MALAT1
hgnc:11270,SPRY2
hgnc:21555,EYS
hgnc:24219,POLR1G
hgnc:28330,TMEM167A
hgnc:28724,APLF
hgnc:14062,IGF2-AS
hgnc:18838,PPP1R13L
hgnc:18001,TOMM40
hgnc:18222,RBFOX1
hgnc:29146,TMEM131L
hgnc:21081,NCOA7
hgnc:18324,HSD3B7
hgnc:27161,PHETA2
hgnc:12880,ZNF100
hgnc:10001,RGS5
hgnc:26208,NSUN3
hgnc:25016,SSU72
hgnc:26683,LMNTD1
hgnc:16493,ZMIZ1
hgnc:37070,MIR2054
hgnc:2904,DLG5
hgnc:9662,SIRPA
hgnc:29153,BAHD1
hgnc:17084,SYNE2
hgnc:6821,MAN1A1
hgnc:31950,LINC00251
hgnc:41781,MIR4481
hgnc:16173,DOK5
hgnc:2328,CPT1A
hgnc:16652,MRPL47
hgnc:23098,FGFR1OP2
hgnc:21664,FGFR3P1
hgnc:21485,TBC1D32
hgnc:3372,EOMES
hgnc:14026,CSMD1
hgnc:20303,SLC30A8
hgnc:5309,HUS1
hgnc:32729,SNORD68
hgnc:12830,XRCC3
hgnc:4196,GCKR
hgnc:21659,HCP5
hgnc:12833,XRCC5
hgnc:23354,CCNY
hgnc:23375,GAPVD1
hgnc:21498,ATG16L1
hgnc:1802,CDSN
hgnc:11016,SLC31A1
hgnc:19191,DOCK8
hgnc:13918,PRRC2A
hgnc:3293,EIF4E2
hgnc:10071,RNF8
hgnc:15517,XYLT2
hgnc:34341,CDKN2B-AS1
hgnc:18825,SERINC5
hgnc:26633,SLFN11
hgnc:31235,OR10AE3P
hgnc:16705,TENT4A
hgnc:13927,C6orf15
hgnc:29413,PPP1R18
hgnc:3489,ETS2
hgnc:7328,MSH5
hgnc:14523,TIGD1
hgnc:2466,CSPG4
hgnc:15521,KCNIP1
hgnc:6106,FOXP3
hgnc:21181,SUMO4
hgnc:29022,SPECC1L
hgnc:48661,FTCDNL1
hgnc:2511,CTNNA3
hgnc:29931,GNL3
hgnc:16067,MYOCD
hgnc:14469,SLC26A9
hgnc:28716,C10orf67
hgnc:25392,ZNF568
hgnc:27000,MISP
hgnc:17637,PERP
hgnc:1596,CCNK
hgnc:3819,FOXO1
hgnc:9312,PPP2R5D
hgnc:35396,MIR1912
hgnc:19262,PAPLN
hgnc:24034,NOC3L
hgnc:17105,BEST3
hgnc:23166,PNPT1
hgnc:11063,SLC7A5
hgnc:33718,LKAAEAR1
hgnc:11566,TAPBP
hgnc:13973,POM121L2
hgnc:11969,TNRC6A
hgnc:24859,YEATS4
hgnc:17721,DNAAF9
hgnc:14430,SLC13A3
hgnc:18170,CMPK1
hgnc:3773,FMO5
hgnc:28758,FASTKD3
hgnc:20852,WDR24
hgnc:17379,APBB1IP
hgnc:20521,KRTAP10-4
hgnc:1268,TSPEAR
hgnc:7614,MYOM2
hgnc:32034,ZNF697
hgnc:14103,ARHGEF10
hgnc:30634,SCAP
hgnc:33741,MSANTD1
hgnc:13178,IKZF3
hgnc:24104,ACY3
hgnc:21961,ZSCAN25
hgnc:27301,CRTC2
hgnc:19311,NPAS3
hgnc:16922,AGAP1
hgnc:1763,CDH4
hgnc:29348,THSD7B
hgnc:30698,TRAT1
hgnc:6623,LIPG
hgnc:22946,GALNT14
hgnc:1944,CHN2
hgnc:19347,CUX2
hgnc:7091,MICB
hgnc:25055,SMDT1
hgnc:10738,SEMA6A
hgnc:7727,NEDD4
hgnc:29635,MEGF11
hgnc:1282,GRIK1-AS2
hgnc:3079,DUX1
hgnc:6782,MAFK
hgnc:29849,CADM2
hgnc:23162,ALG10
hgnc:17438,CLNK
hgnc:22393,BRINP3
hgnc:24723,ACSS3
hgnc:17205,PGAP6
hgnc:21202,KIF6
hgnc:29884,UBASH3B
hgnc:5023,FOXA3
hgnc:23847,ZBTB4
hgnc:4941,HLA-DPB2
hgnc:7030,METTL1
hgnc:32838,MIR582
hgnc:9885,ARID4A
hgnc:21608,LUC7L2
hgnc:11630,HNF1B
hgnc:18278,RAD18
hgnc:24451,DCP1B
hgnc:23095,SLC22A17
hgnc:28472,TMEM43
hgnc:19958,PRORP
hgnc:3810,FOXF2
hgnc:31496,MIR107
hgnc:1939,CHL1
hgnc:30488,GALNT18
hgnc:30476,METTL21A
hgnc:18713,GLCCI1
hgnc:12485,UBE2I
hgnc:11597,TBX2
hgnc:25507,VAC14
hgnc:19714,DDHD1
hgnc:13615,FBXL17
hgnc:15832,BSCL2
hgnc:18119,AFG2A
hgnc:17192,TIRAP
hgnc:11056,SLC6A9
hgnc:24600,ANKS1B
hgnc:14973,SNX9
hgnc:17169,PRDX4
hgnc:18816,KIRREL2
hgnc:16050,MED12L
hgnc:31606,MIR23B
hgnc:2169,CNTF
hgnc:19743,POMT2
hgnc:4124,GALNT2
hgnc:27936,MROH2A
hgnc:15566,ILKAP
hgnc:12652,VASP
hgnc:28819,SH2D5
hgnc:23378,BRD10
hgnc:25588,SLC47A1
hgnc:21051,MTRF1L
hgnc:21674,FSIP1
hgnc:23818,RRP1B
hgnc:535,ANXA11
hgnc:17021,ASTN2
hgnc:15664,UGGT2
hgnc:7189,MOBP
hgnc:33441,ZFP91-CNTF
hgnc:7908,NPHS1
hgnc:33631,PEAR1
hgnc:26483,GLT1D1
hgnc:27780,HCG22
hgnc:3381,EPB42
hgnc:8829,PELO
hgnc:21043,PITPNM3
hgnc:11780,TGM4
hgnc:29680,SLC25A40
hgnc:15101,OR13C6P
hgnc:22146,SLC5A9
hgnc:32311,MBOAT4
hgnc:20301,SLC22A15
hgnc:15505,MBOAT7
hgnc:12517,UCP1
hgnc:55109,OR4M2B
hgnc:3028,DRD5P2
hgnc:21716,PKD1L3
hgnc:20667,TXNRD3
hgnc:14724,OR9Q1
hgnc:27297,CDCP2
hgnc:11078,SLC9A5
hgnc:14696,OR4C2P
hgnc:9655,PTPN3
hgnc:15259,OR5AQ1P
hgnc:14735,OR4M1
hgnc:2634,CYP2J2
hgnc:29958,SDR9C7
hgnc:14733,OR7E90P
hgnc:8303,OR4G2P
hgnc:4178,GBA1LP
hgnc:16031,RNF31
hgnc:44680,AKR1C6P
hgnc:53158,PDXDC2P-NPIPB14P
hgnc:8394,OR7E22P
hgnc:28750,SLC5A12
hgnc:17889,APEX2
hgnc:29867,SLC22A20P
hgnc:967,BBS2
hgnc:11059,SLC7A11
hgnc:14905,TAS1R2
hgnc:8740,CHMP1A
hgnc:23333,PRTFDC1
hgnc:5219,HSD3BP1
hgnc:8223,OR1Q1
hgnc:17466,SLC43A3
ncbigene:105376944,LOC105376944
hgnc:12436,TXNL1
hgnc:16204,BPIFA3
hgnc:27088,VWA3A
hgnc:28385,VWA3B
hgnc:30603,SLC10A6
hgnc:49,ABCB8
hgnc:4518,NMUR1
hgnc:29314,CACHD1
hgnc:28533,SLC25A41
hgnc:25458,MFSD11
hgnc:15043,OR7E102P
hgnc:17236,PPIAP22
hgnc:6265,KCNJ4
hgnc:42326,GUSBP12
hgnc:18068,SLC15A3
hgnc:52354,DHFRP3
hgnc:30244,LPCAT3
hgnc:14411,SLC25A21
hgnc:8011,CNTNAP1
hgnc:3695,FGL1
hgnc:26314,RSKR
hgnc:209,ADAM3A
hgnc:10929,SLC17A1
hgnc:25398,TMPRSS11B
hgnc:28542,SLC22A24
hgnc:14757,OR51N1P
hgnc:15293,OR5M13P
hgnc:51375,TMIGD3
hgnc:9065,PLCG1
hgnc:23323,SLC25A51
hgnc:17587,MTCH2
hgnc:19954,SLC25A22
hgnc:23520,SLC16A9
hgnc:8404,OR7E31P
hgnc:13205,STRADB
hgnc:18301,SLC2A14
hgnc:18646,HSD17B12
hgnc:14989,OR10AA1P
hgnc:8377,OR7D1P
hgnc:6658,VWA5A
hgnc:15338,OR9K1P
hgnc:6824,MAN2A1
hgnc:23094,SLC16A12
hgnc:8175,OR10J1
hgnc:42960,CHURC1-FNTB
hgnc:15327,OR9M1P
hgnc:15211,OR52B6
hgnc:2958,DNASE1L2
hgnc:28161,DUSP26
hgnc:15150,OR4A13P
hgnc:36,ABCA6
hgnc:15252,OR5AK3P
hgnc:4740,MACROH2A1
hgnc:29036,SLC25A44
hgnc:8166,OR10D1P
hgnc:25554,SLC25A36
hgnc:16894,MFSD10
hgnc:2015,CLCA1
hgnc:16919,VAT1
hgnc:9129,PMS2P4
hgnc:15001,OR2AJ1
hgnc:2611,CYP2A7
hgnc:15174,OR4D11
hgnc:15206,OR52B1P
hgnc:12640,UVRAG
hgnc:10988,SLC25A18
hgnc:19627,OR5BS1P
hgnc:28753,PRSS30P
hgnc:193,ADAM15
hgnc:8370,OR7A2P
hgnc:28433,SPNS3
hgnc:15388,OR10H4
hgnc:12586,UQCRC2
hgnc:15233,OR52P2P
ncbigene:2087,ERVK2
hgnc:9123,PMS2P1
hgnc:25386,PDE12
hgnc:25193,MBOAT2
hgnc:19119,SLC5A8
hgnc:15404,OR11H1
hgnc:20651,SLC37A3
hgnc:9992,RGS10
hgnc:15098,OR7E125P
hgnc:8495,SLC22A14
hgnc:15328,OR9Q2
hgnc:7852,NME4
hgnc:30451,SLC25A48
hgnc:18259,ITLN1
hgnc:2862,DHFRP1
hgnc:21,AATK
hgnc:15158,OR4A21P
hgnc:19583,OR4F21
hgnc:200,ADAM21
hgnc:20644,SLC37A2
hgnc:44143,ADCY10P1
hgnc:26417,SLC16A14
hgnc:20583,CYP4Z1
hgnc:13812,SLC2A8
hgnc:53606,LINC02566
hgnc:37319,PRSS40A
hgnc:11060,SLC7A2
hgnc:7677,NSMCE3
hgnc:30411,HTR7P1
hgnc:43648,TPTEP1
hgnc:27442,SLC25A45
hgnc:238,ADCY7
hgnc:8361,OR7A15P
hgnc:9460,PROZ
hgnc:15271,OR5BB1P
hgnc:14829,OR10R3P
hgnc:14240,SMPD3
hgnc:19826,NOP9
hgnc:71,ABCF2
hgnc:10981,SLC25A11
hgnc:20663,SLC25A25
hgnc:19046,SLCO5A1
hgnc:9258,PPIE
hgnc:30697,ITFG1
hgnc:9598,PTGER4P2
hgnc:9465,PRPS2
hgnc:20599,ITLN2
hgnc:13396,NAPSB
hgnc:2993,DONSON
hgnc:29681,SLC25A33
hgnc:15262,OR5AZ1P
hgnc:56780,FKBP6P2
hgnc:28380,SLC25A42
hgnc:28120,HSD17B7P2
hgnc:30879,ITFG2
hgnc:359,AIPL1
hgnc:39027,ALOX15P2
hgnc:23092,SLC7A13
hgnc:24279,SLC25A39
hgnc:212,ADAM5
hgnc:16663,CAPN13
hgnc:17818,NT5C1B
hgnc:13242,HHATL
hgnc:20662,SLC25A24
hgnc:2633,CYP2G1P
hgnc:10934,SLC18A1
hgnc:10984,SLC25A14
hgnc:14771,OR5H7P
hgnc:26462,PLCXD2
hgnc:25133,MARS2
hgnc:21573,SLC18B1
hgnc:30534,ANGEL2
hgnc:19597,OR51V1
hgnc:47,ABCB6
hgnc:23087,SLC43A2
hgnc:72,ABCF3
hgnc:14754,OR4P1P
hgnc:54497,GUSBP15
hgnc:10930,SLC17A2
hgnc:10980,SLC25A10
hgnc:69,ABCE1
hgnc:14856,OR51J1
hgnc:5390,IDSP1
hgnc:13445,SLC2A7
hgnc:29129,ENDOD1
hgnc:3818,FOXM1
hgnc:4904,HHLA1
hgnc:38,ABCA8
hgnc:15052,OR7E129P
hgnc:14807,OR10S1
hgnc:14833,OR51H1
hgnc:10932,SLC17A4
hgnc:19961,ANGEL1
hgnc:9011,PKD2L1
hgnc:5007,HMGCS1
hgnc:30621,SPNS1
hgnc:21011,CPO
hgnc:17027,SLC16A10
hgnc:13670,GUSBP1
hgnc:27164,PRSS40B
hgnc:54495,GUSBP13
hgnc:27338,PDILT
hgnc:14099,CNOT6
hgnc:16657,BCL2L14
hgnc:23568,FKBP9P1
hgnc:23316,HSD17B6
hgnc:20151,SLC17A8
hgnc:13966,OR2B2
hgnc:23612,SLCO4C1
hgnc:15956,SLC2A13
hgnc:26220,PIF1
hgnc:18561,BLOC1S5
hgnc:8267,OR2M1P
hgnc:2957,DNASE1L1
hgnc:15187,OR51A6P
hgnc:10009,RHD
hgnc:6228,KCNAB1
hgnc:14572,RHBG
hgnc:11058,SLC7A10
hgnc:10987,SLC25A17
hgnc:20115,SLC25A47
hgnc:8494,SLC22A13
hgnc:1484,CAPN7
hgnc:15284,OR5D17P
hgnc:16704,SLC17A7
hgnc:1938,CHKB
hgnc:33455,SLC15A5
hgnc:4333,NOP53
hgnc:10925,SLC16A4
hgnc:30311,SDR16C5
hgnc:22921,SLC25A2
hgnc:11024,SLC37A1
hgnc:11011,SLC2A6
hgnc:11064,SLC7A6
hgnc:9015,PKDREJ
hgnc:6146,ITGAD
hgnc:49497,DMBT1L1
hgnc:5216,HSD17B1P1
hgnc:8485,OR8G2P
hgnc:10933,SLC17A5
hgnc:54745,ACRP1
hgnc:21065,SLC25A27
hgnc:23326,PXK
hgnc:27371,SLC25A30
hgnc:3347,EXOG
hgnc:24635,PRSS48
hgnc:23090,SLC15A4
hgnc:27981,AGBL3
hgnc:24951,SLC7A5P2
hgnc:14651,PPIH
hgnc:14779,OR5P1P
hgnc:16055,SLC46A2
hgnc:11028,SLC4A2
hgnc:10986,SLC25A16
hgnc:996,BAK1P1
hgnc:25874,MFSD1
hgnc:29834,SDR42E1
hgnc:8344,OR5G1P
hgnc:30,ABCA10
hgnc:30344,VN2R1P
hgnc:24437,CNDP2
hgnc:11102,SMARCAL1
hgnc:7774,NFAT5
hgnc:18042,CNOT6L
hgnc:28158,MFSD9
hgnc:22989,COL22A1
hgnc:38856,ABHD14A-ACY1
hgnc:55114,OR7E85BP
hgnc:14882,CRTAC1
hgnc:14163,FAM234A
hgnc:9796,RABGGTB
hgnc:15413,OR2A20P
hgnc:22223,EEPD1
hgnc:18961,DDI1
hgnc:18308,TMLHE
hgnc:12933,ZNF148
hgnc:23363,MFSD14A
hgnc:12414,TUBBP1
hgnc:17123,SLC9A7
hgnc:12443,TYRL
hgnc:9128,PMS2P3
hgnc:13902,SERPINB7
hgnc:24711,MFSD6
hgnc:6799,MAGEA12
hgnc:6800,MAGEA2
hgnc:14933,SIRT5
hgnc:14934,SIRT6
hgnc:10429,RPS6
hgnc:17720,SGPP1
hgnc:14932,SIRT4
hgnc:9138,EXOSC10
hgnc:24164,TPPP
hgnc:11785,THBS1
hgnc:17034,TUSC2
hgnc:13516,BIRC6
hgnc:20343,GSKIP
hgnc:30305,RPA4
hgnc:1910,CHAF1A
hgnc:9806,RAD1
hgnc:3511,EXO1
hgnc:29182,CEP164
hgnc:26994,INO80C
hgnc:7667,NCL
hgnc:6925,MBP
hgnc:10521,SAG
hgnc:9318,PPP3R2
hgnc:11945,TNNI1
hgnc:10992,SLC25A6
hgnc:25896,ORAI1
hgnc:10586,SCN1B
hgnc:2500,CCN2
hgnc:7428,MTF1
hgnc:20628,IPO11
hgnc:19426,IPO4
hgnc:9853,IPO8
hgnc:19425,IPO9
hgnc:9852,IPO7
hgnc:1592,CCNG1
hgnc:10857,SIAH1
hgnc:3050,DSG3
hgnc:3300,EIF5A
hgnc:2890,DKC1
hgnc:11726,TEP1
hgnc:23663,VKORC1
hgnc:9316,PPP3CC
hgnc:4591,ARHGAP35
hgnc:33731,C3orf70
hgnc:30905,C8orf34
hgnc:1786,CDKN1C
hgnc:18782,CCDC6
hgnc:16863,BCLAF1
hgnc:30085,VSIR
hgnc:18185,ERRFI1
hgnc:3318,ELF3
hgnc:26169,CTC1
hgnc:16628,SLC49A4
hgnc:2745,DDX3X
hgnc:3686,FGF8
hgnc:3666,FGF10
hgnc:25829,ABRAXAS1
hgnc:16971,FRS2
hgnc:26881,GEN1
hgnc:3583,FANCB
hgnc:20951,FOXQ1
hgnc:4936,HLA-DOA
hgnc:4963,HLA-F
hgnc:4945,HLA-DQB2
hgnc:4713,H19
hgnc:4790,H4C5
hgnc:5411,IFIT3
hgnc:4550,GPS2
hgnc:4934,HLA-DMA
hgnc:5112,HOXB13
hgnc:6179,ITPKB
hgnc:6062,ING1
hgnc:6742,LZTR1
hgnc:37212,KLLN
hgnc:17068,PALLD
hgnc:17002,PIAS4
hgnc:14377,NHP2
hgnc:7672,NCOR1
hgnc:14378,NOP10
hgnc:8647,PCBP1
hgnc:9586,PTCH2
hgnc:10388,RPS15
hgnc:21876,RINT1
hgnc:9323,PPP6C
hgnc:18118,RSF1
hgnc:29364,TANC1
hgnc:20249,SPRED1
hgnc:11617,ELOC
hgnc:3018,SLC26A3
hgnc:23226,ZNF471
hgnc:777,ZFHX3
hgnc:30817,MRNIP
hgnc:1915,CHD1
hgnc:17938,CALY
hgnc:16893,PLIN3
hgnc:9867,RARRES1
hgnc:10989,SLC25A3
hgnc:11738,TEX15
hgnc:28106,TMEM97
hgnc:4274,GJA1
hgnc:26838,TIGIT
hgnc:24456,DNER
hgnc:2959,DNASE1L3
hgnc:581,APBB1
hgnc:9308,PTPA
hgnc:11148,FSCN1
hgnc:5978,IL15RA
hgnc:18513,ZHX2
hgnc:38595,LINC00273
hgnc:7664,NCK1
hgnc:12450,TYRP1
hgnc:10722,SELPLG
hgnc:12197,TRBV20OR9-2
hgnc:8624,PAXIP1
hgnc:2907,DLK1
hgnc:15563,IL37
hgnc:19372,IL31
ncbigene:1125,CHR
hgnc:8043,NUCB1
hgnc:5423,IFNA2
hgnc:13574,MAGEC2
hgnc:18284,RAB40B
hgnc:15768,OGFR
hgnc:6812,MAGEC1
hgnc:115,ACLY
ncbigene:359995,mCR
hgnc:5172,HR
hgnc:16810,RGS8
hgnc:9997,RGS16
hgnc:9996,RGS14
hgnc:10474,RUVBL1
hgnc:44465,RAB4B-EGLN2
hgnc:7203,CD200
hgnc:8874,PFKFB3
hgnc:10974,SLC23A1
hgnc:14986,SNAP91
hgnc:4015,FUT4
hgnc:4650,GTF2E1
hgnc:2411,CRYGD
hgnc:2170,CNTFR
hgnc:10620,CCL21
hgnc:11205,SP1
hgnc:11993,TOP3B
hgnc:10658,SDC1
hgnc:26511,HSPB6
hgnc:7953,NPTX2
hgnc:18363,IFNL1
hgnc:16448,ASRGL1
hgnc:23657,GNE
hgnc:6960,MCRS1
hgnc:16352,MRM2
ncbigene:389036,ACT
hgnc:4014,FUT3
hgnc:16713,SRSF10
hgnc:5447,IFNR
hgnc:25228,SGSM3
hgnc:23503,SLITRK6
hgnc:1695,CD7
hgnc:31713,CLEC12A
hgnc:6802,MAGEA4
hgnc:11515,TBXT
hgnc:21679,RSPO1
hgnc:21224,ZUP1
hgnc:30225,SLC52A1
hgnc:19678,UCHL5
hgnc:9807,RAD17
hgnc:3560,FABP5
hgnc:2980,DNMT3L
hgnc:15879,CTNNBL1
hgnc:6333,KIR2DS1
hgnc:2952,DNAH8
hgnc:6341,KISS1
hgnc:19240,ADGRE4P
hgnc:20973,ADGRL1
hgnc:4529,GPR79
hgnc:31924,TAAR4P
hgnc:17830,GPR107
hgnc:30413,TPRA1
hgnc:25821,ZNF668
hgnc:32673,NR1H5P
hgnc:12334,TRPC2
hgnc:6279,KCNK4
hgnc:6281,KCNK6
hgnc:13814,KCNK15
hgnc:14464,KCNK16
hgnc:10601,SCNN1D
hgnc:639,AQP6
hgnc:643,AQP9
hgnc:19940,AQP11
hgnc:33251,GJE1
hgnc:4288,GJB6
hgnc:4286,GJB4
hgnc:16690,GJB7
hgnc:4287,GJB5
hgnc:19154,GJD2
hgnc:4280,GJC1
hgnc:8600,PANX2
hgnc:20573,PANX3
hgnc:28185,ORAI3
hgnc:19147,GJD3
hgnc:23296,GJD4
hgnc:17494,GJC2
hgnc:8599,PANX1
hgnc:21667,ORAI2
hgnc:13700,IL22RA1
hgnc:18969,IL31RA
hgnc:30575,SIGIRR
hgnc:24824,FZR1
hgnc:29933,NLRC5
hgnc:29890,NLRX1
hgnc:22948,NLRP2
hgnc:21269,NLRP5
hgnc:22944,NLRP6
hgnc:22939,NLRP14
hgnc:16412,NLRC4
hgnc:22947,NLRP7
hgnc:22941,NLRP9
hgnc:21464,NLRP10
hgnc:22938,NLRP12
hgnc:22937,NLRP13
hgnc:18873,IFIH1
hgnc:29517,DHX58
hgnc:11921,TNFRSF6B
hgnc:11907,TNFRSF10D
hgnc:11910,TNFRSF25
hgnc:13764,RELT
hgnc:17756,EDA2R
hgnc:13606,KDM2A
hgnc:20815,KDM3A
hgnc:1337,KDM3B
hgnc:25840,KDM8
hgnc:8920,PHF2
hgnc:19355,JMJD6
hgnc:29489,KMT5A
hgnc:29010,SETD1A
hgnc:19088,ASH1L
hgnc:18541,KMT2E
hgnc:24283,KMT5B
hgnc:28405,KMT5C
hgnc:29187,SETD1B
hgnc:10761,SETDB1
hgnc:20982,SMYD2
hgnc:5187,PRMT1
hgnc:5188,PRMT8
hgnc:13590,FBXO11
hgnc:5186,PRMT2
hgnc:25557,PRMT7
hgnc:25099,PRMT9
hgnc:4821,HAT1
hgnc:12313,JMJD1C
hgnc:23248,MOGAT2
hgnc:18470,ZDHHC3
hgnc:10059,TRIM38
hgnc:13589,FBXO10
hgnc:4667,GTF3C4
hgnc:17016,KAT7
hgnc:17933,KAT8
hgnc:19160,ZDHHC6
hgnc:30178,PPME1
hgnc:30123,ATAD2
hgnc:29230,ATAD2B
hgnc:239,ADCY8
hgnc:9379,PRKAB2
hgnc:18356,ACER1
hgnc:23675,ACER2
hgnc:19874,BRD8
hgnc:20418,PDS5B
hgnc:8653,PCCA
hgnc:2460,CSNK2B
hgnc:14253,CERS1
hgnc:23747,CERS4
hgnc:14076,CERS2
hgnc:23749,CERS5
hgnc:21367,CGAS
hgnc:11396,STK17B
hgnc:10901,SKP2
hgnc:13112,ZBTB25
hgnc:30911,DCAF1
hgnc:3364,ENTPD2
hgnc:8054,NUDT7
hgnc:14897,ITPKC
hgnc:23487,IDI2
hgnc:13345,LPIN1
hgnc:9229,PLPP3
hgnc:21705,GGCT
hgnc:14451,LPIN3
hgnc:207,ADAM29
hgnc:16956,RAD51AP1
hgnc:18262,MFN1
hgnc:7890,NOX3
hgnc:23456,ASAH2B
hgnc:8017,NSMAF
hgnc:18860,ASAH2
hgnc:9037,PLA2G4C
hgnc:27396,PLA2G4F
hgnc:18554,PLA2G12A
hgnc:9036,PLA2G4B
hgnc:24791,PLA2G4E
hgnc:9092,PLSCR1
hgnc:17822,PTGES2
hgnc:9390,PRKAR1B
hgnc:26320,SAMD8
hgnc:25123,PKDCC
hgnc:13709,DEGS1
hgnc:19953,SGPP2
hgnc:24045,SPTSSB
hgnc:32949,SMPD4
hgnc:19684,WEE2
hgnc:9620,TWF1
hgnc:35,ABCA5
hgnc:61,ABCD1
hgnc:66,ABCD2
hgnc:14239,SLC2A11
hgnc:14467,SLC26A7
hgnc:11029,SLC4A3
hgnc:14472,SLC26A6
hgnc:18067,SLC2A12
hgnc:840,ATP5PB
hgnc:847,ATP5PF
hgnc:13213,ATP5MGL
hgnc:23472,SLC25A28
hgnc:29786,SLC25A37
hgnc:31921,SLC25A35
hgnc:17586,MTCH1
hgnc:31894,SLC25A53
hgnc:27653,SLC25A34
hgnc:19375,SLC25A23
hgnc:4025,FXYD1
hgnc:26907,SLC38A9
hgnc:13534,ATP8B2
hgnc:13552,ATP11A
hgnc:19863,SLC38A6
hgnc:25582,SLC38A7
hgnc:28237,SLC38A10
hgnc:14470,SLC26A10P
hgnc:14471,SLC26A11
hgnc:13535,ATP8B3
hgnc:13536,ATP8B4
hgnc:13541,ATP9B
hgnc:13543,ATP10B
hgnc:13549,ATP10D
hgnc:22979,SLC10A3
hgnc:13553,ATP11B
hgnc:13554,ATP11C
hgnc:10918,SLC14A1
hgnc:15827,SLC13A4
hgnc:10996,SLC27A2
hgnc:10999,SLC27A5
hgnc:20602,SLC23A4P
hgnc:10976,SLC24A2
hgnc:26175,SLC8B1
hgnc:10995,SLC27A1
hgnc:11000,SLC27A6
hgnc:11015,SLC30A4
hgnc:19305,SLC30A6
hgnc:19306,SLC30A7
hgnc:11018,SLC32A1
hgnc:11019,SLC34A1
hgnc:20753,SLC35A4
hgnc:20798,SLC35B1
hgnc:21601,SLC35B3
hgnc:17117,SLC35C2
hgnc:20799,SLC35D2
hgnc:20863,SLC35E2A
hgnc:17058,SLC35E4
hgnc:23615,SLC35F2
hgnc:23616,SLC35F3
hgnc:26848,SLC35G3
hgnc:15546,SLC35G5
hgnc:4061,SLC37A4
hgnc:12876,SLC39A1
hgnc:17127,SLC39A2
hgnc:20792,SLC35A5
hgnc:16872,SLC35B2
hgnc:15621,SLC35D3
hgnc:20803,SLC35E1
hgnc:21483,SLC35F1
hgnc:19845,SLC35F4
hgnc:23617,SLC35F5
hgnc:26607,SLC35G1
hgnc:31043,SLC35G4
hgnc:31351,SLC35G6
hgnc:19659,SLC36A3
hgnc:19660,SLC36A4
hgnc:17129,SLC39A4
hgnc:4927,SLC39A7
hgnc:14463,SLC39A11
hgnc:20860,SLC39A12
hgnc:19429,SLC41A1
hgnc:20182,SLC39A9
hgnc:9225,SLC43A1
hgnc:17292,SLC44A2
hgnc:27501,SLC46A3
hgnc:12827,XPR1
hgnc:24515,MPC2
hgnc:6556,LETM1
hgnc:16086,SFXN2
hgnc:16087,SFXN3
hgnc:16073,SFXN5
hgnc:31046,SLC41A3
hgnc:28524,SLC44A5
hgnc:16472,SLC45A2
hgnc:29196,SLC45A4
